Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,156,8,T:System.Uri,,,,,public OpenUriRoutedEventArgs(Uri uri)          {              Uri = uri ?? throw new ArgumentNullException(nameof(uri));          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,158,12,T:System.Uri,,,,,Uri = uri ?? throw new ArgumentNullException(nameof(uri));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,154,25,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,154,8,T:System.Uri,,,,,public Uri Uri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,156,8,T:System.Uri,,,,,public OpenUriRoutedEventArgs(Uri uri)          {              Uri = uri ?? throw new ArgumentNullException(nameof(uri));          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,158,12,T:System.Uri,,,,,Uri = uri ?? throw new ArgumentNullException(nameof(uri));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,135,12,T:System.Uri,,,,,var url = arg.Uri.ToString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,125,12,T:System.Uri,,,,,"return new VisualLineLinkText(ParentVisualLine, length)              {                  NavigateUri = NavigateUri,                  TargetName = TargetName,                  RequireControlModifierForClick = RequireControlModifierForClick              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,125,12,T:System.Uri,,,,,"return new VisualLineLinkText(ParentVisualLine, length)              {                  NavigateUri = NavigateUri,                  TargetName = TargetName,                  RequireControlModifierForClick = RequireControlModifierForClick              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,111,16,T:System.Uri,,,,,var eventArgs = new OpenUriRoutedEventArgs(NavigateUri) { RoutedEvent = OpenUriEvent };
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,86,12,T:System.Uri,,,,,if (NavigateUri == null)                  return false;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,46,38,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,46,33,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\VisualLineLinkText.cs,46,8,T:System.Uri,,,,,public Uri NavigateUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,147,2,T:System.Uri,,,,,protected override Uri GetUriFromMatch(Match match)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,150,3,T:System.Uri,,,,,"return Uri.IsWellFormedUriString(targetUrl, UriKind.Absolute) ? new Uri(targetUrl) : null;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,150,3,M:System.Uri.#ctor(System.String),,,,,"return Uri.IsWellFormedUriString(targetUrl, UriKind.Absolute) ? new Uri(targetUrl) : null;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,150,3,T:System.Uri,,,,,"return Uri.IsWellFormedUriString(targetUrl, UriKind.Absolute) ? new Uri(targetUrl) : null;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,119,2,T:System.Uri,,,,,protected virtual Uri GetUriFromMatch(Match match)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,124,3,T:System.Uri,,,,,"return Uri.IsWellFormedUriString(targetUrl, UriKind.Absolute) ? new Uri(targetUrl) : null;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,124,3,M:System.Uri.#ctor(System.String),,,,,"return Uri.IsWellFormedUriString(targetUrl, UriKind.Absolute) ? new Uri(targetUrl) : null;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,124,3,T:System.Uri,,,,,"return Uri.IsWellFormedUriString(targetUrl, UriKind.Absolute) ? new Uri(targetUrl) : null;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,108,3,T:System.Uri,,,,,"var linkText = new VisualLineLinkText(CurrentContext.VisualLine, m.Length)  			{  				NavigateUri = uri,  				RequireControlModifierForClick = RequireControlModifierForClick  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Rendering\LinkElementGenerator.cs,105,3,T:System.Uri,,,,,var uri = GetUriFromMatch(m);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Utils\RichTextWriter.cs,105,2,T:System.Uri,,,,,public virtual void BeginHyperlinkSpan(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Highlighting\HtmlRichTextWriter.cs,252,2,T:System.Uri,,,,,public override void BeginHyperlinkSpan(Uri uri)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,external\AvaloniaEdit\src\AvaloniaEdit\AvaloniaEdit.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit\Editing\CaretLayer.cs,72,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,var blinkTime = TimeSpan.FromMilliseconds(500);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,external\AvaloniaEdit\src\AvaloniaEdit.TextMate\AvaloniaEdit.TextMate.csproj,File,external\AvaloniaEdit\src\AvaloniaEdit.TextMate\AvaloniaEdit.TextMate.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,SqlPhanos\SqlPhanos.csproj,File,SqlPhanos\SqlPhanos.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0-windows
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlPhanos\SqlPhanos.csproj,File,SqlPhanos\ViewModels\SearchResultsViewModel.cs,52,8,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"this.WhenAnyValue(                  x => x.FilterName,                  x => x.FilterSchema,                  x => x.FilterDb,                  x => x.FilterType,                  x => x.FilterGeneral)              .Throttle(TimeSpan.FromMilliseconds(200))              .ObserveOn(RxApp.MainThreadScheduler)              .Subscribe(_ => UpdateFilteredResults());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlPhanos\SqlPhanos.csproj,File,SqlPhanos\ViewModels\SearchResultsViewModel.cs,52,8,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"this.WhenAnyValue(                  x => x.FilterName,                  x => x.FilterSchema,                  x => x.FilterDb,                  x => x.FilterType,                  x => x.FilterGeneral)              .Throttle(TimeSpan.FromMilliseconds(200))              .ObserveOn(RxApp.MainThreadScheduler)              .Subscribe(_ => UpdateFilteredResults());"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\SqlTools.csproj,,,AvalonEdit 6.3.1.120,,,,,"AvalonEdit, 6.3.1.120  Recommendation:  AvalonEdit, 6.2.0.78"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\SqlTools.csproj,,,Caliburn.Micro 5.0.258,,,,,"Caliburn.Micro, 5.0.258  Recommendation:  Caliburn.Micro, 4.0.230"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\SqlTools.csproj,,,Microsoft.Xaml.Behaviors.Wpf 1.1.142,,,,,"Microsoft.Xaml.Behaviors.Wpf, 1.1.142  Recommendation:  Microsoft.Xaml.Behaviors.Wpf, 1.1.39"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\SqlTools.csproj,,,,,,,,Current target framework: net8.0-windows Recommended target framework: net10.0-windows
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\GeneratedInternalTypeHelper.g.i.cs,19,76,M:System.Windows.Markup.InternalTypeHelper.#ctor,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\GeneratedInternalTypeHelper.g.i.cs,19,76,T:System.Windows.Markup.InternalTypeHelper,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,93,12,T:System.Windows.Controls.ContentControl,,,,,this.SearchResults = ((System.Windows.Controls.ContentControl)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,90,12,T:System.Windows.Controls.ContentControl,,,,,this.Connections = ((System.Windows.Controls.ContentControl)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,74,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,74,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,71,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/SqlTools;component/objectsearch/objectsearchview.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,71,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/SqlTools;component/objectsearch/objectsearchview.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,54,56,T:System.Windows.Controls.ContentControl,,,,,SearchResults
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,46,56,T:System.Windows.Controls.ContentControl,,,,,Connections
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\ObjectSearch\ObjectSearchView.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public ObjectSearchView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\ObjectSearch\ObjectSearchView.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public ObjectSearchView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\ObjectSearch\ObjectSearchView.g.i.cs,41,103,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\ObjectSearch\ObjectSearchView.xaml.cs,7,44,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\ObjectSearch\ObjectSearchViewModel.cs,12,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor(System.Type),,,,,Export(typeof(ObjectSearchViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\ObjectSearch\ObjectSearchViewModel.cs,12,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export(typeof(ObjectSearchViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Properties\Settings.Designer.cs,15,74,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Properties\Settings.Designer.cs,15,74,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,9,5,M:System.Windows.Markup.ContentPropertyAttribute.#ctor(System.String),,,,,ContentProperty(nameof(Actions))
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,9,5,T:System.Windows.Markup.ContentPropertyAttribute,,,,,ContentProperty(nameof(Actions))
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,50,8,T:System.Windows.FrameworkElement,,,,,private Window GetWindow(FrameworkElement frameworkElement)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,50,8,T:System.Windows.Window,,,,,private Window GetWindow(FrameworkElement frameworkElement)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,58,12,T:System.Windows.Window,,,,,return GetWindow(parent);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,55,12,T:System.Windows.DependencyObject,,,,,var parent = frameworkElement.Parent as FrameworkElement;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,55,12,P:System.Windows.FrameworkElement.Parent,,,,,var parent = frameworkElement.Parent as FrameworkElement;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,44,20,T:System.Windows.Input.InputBinding,,,,,window.InputBindings.Add(InputBinding);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,44,20,T:System.Windows.Input.InputBindingCollection,,,,,window.InputBindings.Add(InputBinding);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,44,20,P:System.Windows.UIElement.InputBindings,,,,,window.InputBindings.Add(InputBinding);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,44,20,M:System.Windows.Input.InputBindingCollection.Add(System.Windows.Input.InputBinding),,,,,window.InputBindings.Add(InputBinding);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,43,20,T:System.Windows.FrameworkElement,,,,,var window = GetWindow(AssociatedObject);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,43,20,T:System.Windows.Window,,,,,var window = GetWindow(AssociatedObject);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,41,16,T:System.Windows.FrameworkElement,,,,,AssociatedObject.Loaded += delegate                  {                      var window = GetWindow(AssociatedObject);                      window.InputBindings.Add(InputBinding);                  };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,41,16,T:System.Windows.RoutedEventHandler,,,,,AssociatedObject.Loaded += delegate                  {                      var window = GetWindow(AssociatedObject);                      window.InputBindings.Add(InputBinding);                  };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,41,16,T:System.Windows.RoutedEventHandler,,,,,AssociatedObject.Loaded += delegate                  {                      var window = GetWindow(AssociatedObject);                      window.InputBindings.Add(InputBinding);                  };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,41,16,E:System.Windows.FrameworkElement.Loaded,,,,,AssociatedObject.Loaded += delegate                  {                      var window = GetWindow(AssociatedObject);                      window.InputBindings.Add(InputBinding);                  };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,40,16,T:System.Windows.Input.InputBinding,,,,,InputBinding.Command = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,40,16,P:System.Windows.Input.InputBinding.Command,,,,,InputBinding.Command = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,38,12,T:System.Windows.Input.InputBinding,,,,,if (InputBinding != null)              {                  InputBinding.Command = this;                  AssociatedObject.Loaded += delegate                  {                      var window = GetWindow(AssociatedObject);                      window.InputBindings.Add(InputBinding);                  };              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,22,12,T:System.Windows.Input.InputBinding,,,,,"set { SetValue(InputBindingProperty, value); }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,22,18,T:System.Windows.DependencyProperty,,,,,"SetValue(InputBindingProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,22,18,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(InputBindingProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,21,12,T:System.Windows.Input.InputBinding,,,,,get { return (InputBinding)GetValue(InputBindingProperty); }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,21,18,T:System.Windows.DependencyProperty,,,,,return (InputBinding)GetValue(InputBindingProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,21,18,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,return (InputBinding)GetValue(InputBindingProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,19,8,T:System.Windows.Input.InputBinding,,,,,public InputBinding InputBinding
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\InputBindingTrigger.cs,12,50,T:System.Windows.DependencyProperty,,,,,"InputBindingProperty =            DependencyProperty.Register(""InputBinding"", typeof(InputBinding)              , typeof(InputBindingTrigger)              , new UIPropertyMetadata(null))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,91,20,T:System.Windows.GridLength,,,,,sizeSetter(previousGridLength);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,89,16,T:System.Windows.Controls.Expander,,,,,"AssociatedObject.Expanded += (_, __) =>                  {                      sizeSetter(previousGridLength);                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,89,16,T:System.Windows.RoutedEventHandler,,,,,"AssociatedObject.Expanded += (_, __) =>                  {                      sizeSetter(previousGridLength);                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,89,16,T:System.Windows.RoutedEventHandler,,,,,"AssociatedObject.Expanded += (_, __) =>                  {                      sizeSetter(previousGridLength);                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,89,16,E:System.Windows.Controls.Expander.Expanded,,,,,"AssociatedObject.Expanded += (_, __) =>                  {                      sizeSetter(previousGridLength);                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,87,20,T:System.Windows.GridLength,,,,,sizeSetter(GridLength.Auto);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,87,20,T:System.Windows.GridLength,,,,,sizeSetter(GridLength.Auto);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,87,20,P:System.Windows.GridLength.Auto,,,,,sizeSetter(GridLength.Auto);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,86,20,T:System.Windows.GridLength,,,,,previousGridLength = len;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,85,20,T:System.Windows.GridLength,,,,,var len = sizeGetter();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,83,16,T:System.Windows.Controls.Expander,,,,,"AssociatedObject.Collapsed += (_, __) =>                  {                      var len = sizeGetter();                      previousGridLength = len;                      sizeSetter(GridLength.Auto);                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,83,16,T:System.Windows.RoutedEventHandler,,,,,"AssociatedObject.Collapsed += (_, __) =>                  {                      var len = sizeGetter();                      previousGridLength = len;                      sizeSetter(GridLength.Auto);                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,83,16,T:System.Windows.RoutedEventHandler,,,,,"AssociatedObject.Collapsed += (_, __) =>                  {                      var len = sizeGetter();                      previousGridLength = len;                      sizeSetter(GridLength.Auto);                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\UI\ExpanderGridController.cs,83,16,E:System.Windows.Controls.Expander.Collapsed,,,,,"AssociatedObject.Collapsed += (_, __) =>                  {                      var len = sizeGetter();                      previousGridLength = len;                      sizeSetter(GridLength.Auto);                  };"
